E(MeV)	"LU-176(N,TOT)"
5.98168E-05	23.8255
5.98369E-05	22.4752
5.98466E-05	21.8852
5.98500E-05	21.6772
5.98631E-05	20.9473
5.98762E-05	20.2957
5.98872E-05	19.808
5.99008E-05	19.2898
5.99143E-05	18.8577
5.99278E-05	18.5098
5.99278E-05	18.5098
5.99414E-05	18.2415
5.99549E-05	18.0513
5.99684E-05	17.9356
5.99730E-05	17.9129
5.99865E-05	17.8912
6.00000E-05	17.9364
6.00136E-05	18.0461
6.00271E-05	18.2189
6.00350E-05	18.356
6.00407E-05	18.4562
6.00539E-05	18.7516
6.00669E-05	19.1037
6.00800E-05	19.5184
6.00930E-05	19.9999
6.00993E-05	20.2671
6.01061E-05	20.5583
6.01191E-05	21.2008
6.01322E-05	21.9331
6.01422E-05	22.5702
6.01452E-05	22.7697
6.01583E-05	23.7315
6.01707E-05	24.7753
6.01713E-05	24.8288
6.01844E-05	26.0952
6.01921E-05	26.9366
6.01935E-05	27.0878
6.02026E-05	28.1898
6.02117E-05	29.403
6.02135E-05	29.6706
6.02208E-05	30.7527
6.02299E-05	32.2444
6.02318E-05	32.5739
6.02391E-05	33.9064
6.02482E-05	35.7457
6.02500E-05	36.1523
6.02573E-05	37.7941
6.02621E-05	39.0035
6.02664E-05	40.0707
6.02743E-05	42.2597
6.02755E-05	42.5995
6.02843E-05	45.3143
6.02864E-05	46.0329
6.02925E-05	48.1039
6.02986E-05	50.3653
6.03007E-05	51.1642
6.03089E-05	54.525
6.03107E-05	55.3391
6.03171E-05	58.2115
6.03204E-05	59.8494
6.03253E-05	62.2492
6.03302E-05	64.8578
6.03335E-05	66.6646
6.03399E-05	70.4077
6.03417E-05	71.4852
6.03496E-05	76.543
6.03499E-05	76.7392
6.03581E-05	82.463
6.03605E-05	84.2936
6.03663E-05	88.6714
6.03687E-05	90.6431
6.03730E-05	94.1138
6.03769E-05	97.5502
6.03809E-05	101.007
6.03851E-05	104.988
6.03888E-05	108.421
6.03933E-05	112.999
6.03967E-05	116.375
6.04015E-05	121.602
6.04046E-05	124.887
6.04097E-05	130.815
6.04125E-05	133.971
6.04179E-05	140.652
6.04204E-05	143.637
6.04261E-05	151.22
6.04322E-05	159.248
6.04371E-05	166.13
6.04422E-05	173.399
6.04468E-05	180.366
6.04521E-05	188.478
6.04565E-05	195.472
6.04621E-05	204.454
6.04662E-05	211.461
6.04752E-05	226.783
6.04759E-05	228.098
6.04876E-05	249.23
6.04910E-05	255.423
6.04992E-05	271.273
6.05119E-05	295.624
6.05138E-05	299.487
6.05333E-05	338.284
6.05556E-05	383.051
6.05750E-05	420.267
6.05867E-05	441.085
6.05896E-05	446.26
6.06042E-05	469.857
6.06061E-05	472.624
6.06188E-05	490.456
6.06202E-05	492.178
6.06334E-05	507.506
6.06465E-05	519.232
6.06479E-05	520.505
6.06581E-05	526.995
6.06625E-05	528.88
6.06683E-05	531.263
6.06758E-05	532.65
6.06797E-05	533.307
6.06868E-05	532.633
6.06936E-05	531.846
6.07004E-05	529.312
6.07048E-05	527.592
6.07113E-05	523.558
6.07160E-05	520.625
6.07247E-05	512.958
6.07305E-05	507.714
6.07393E-05	497.663
6.07451E-05	490.833
6.07539E-05	478.678
6.07597E-05	470.457
6.07684E-05	456.532
6.07743E-05	447.145
6.07830E-05	431.814
6.07888E-05	421.496
6.08024E-05	395.726
6.08131E-05	375.327
6.08219E-05	358.176
6.08520E-05	298.788
6.08666E-05	271.144
6.08702E-05	264.241
6.08848E-05	237.961
6.08938E-05	222.64
6.08987E-05	214.399
6.09103E-05	195.774
6.09132E-05	191.399
6.09220E-05	178.348
6.09284E-05	169.301
6.09307E-05	166.078
6.09395E-05	154.524
6.09448E-05	147.83
6.09466E-05	145.565
6.09551E-05	135.564
6.09612E-05	128.854
6.09636E-05	126.194
6.09721E-05	117.473
6.09776E-05	112.234
6.09806E-05	109.352
6.09892E-05	101.833
6.09940E-05	97.8368
6.09977E-05	94.8725
6.10062E-05	88.4543
6.10104E-05	85.4606
6.10131E-05	83.5562
6.10213E-05	78.2278
6.10226E-05	77.4963
6.10295E-05	73.3311
6.10347E-05	70.4827
6.10377E-05	68.8236
6.10459E-05	64.6844
6.10468E-05	64.2596
6.10541E-05	60.9054
6.10623E-05	57.4241
6.10651E-05	56.3534
6.10705E-05	54.247
6.10787E-05	51.3348
6.10833E-05	49.8429
6.10869E-05	48.6692
6.10951E-05	46.2356
6.11015E-05	44.4999
6.11045E-05	43.6882
6.11146E-05	41.2544
6.11222E-05	39.5812
6.11246E-05	39.0563
6.11346E-05	37.0908
6.11440E-05	35.4103
6.11446E-05	35.3041
6.11547E-05	33.7072
6.11647E-05	32.248
6.11659E-05	32.0858
6.11747E-05	30.9355
6.11847E-05	29.7337
6.11878E-05	29.3982
6.11947E-05	28.6425
6.12048E-05	27.6418
6.12096E-05	27.1998
6.12193E-05	26.3351
6.12339E-05	25.1693
6.12357E-05	25.0374
6.12485E-05	24.1387
6.12631E-05	23.2052
6.12704E-05	22.7784
6.12776E-05	22.3635
6.12922E-05	21.6022
6.13019E-05	21.1278
6.13050E-05	20.9904
6.13214E-05	20.2688
6.13396E-05	19.5415
6.13408E-05	19.4944
6.13602E-05	18.8069
6.13807E-05	18.1436
6.13858E-05	17.9947
6.14012E-05	17.55
6.14217E-05	17.008
6.14392E-05	16.5807
6.14422E-05	16.509
6.14696E-05	15.9175
6.14969E-05	15.3789
6.14999E-05	15.324
6.15242E-05	14.9047
6.15516E-05	14.4715
6.15789E-05	14.0717
6.15910E-05	13.9073
6.16085E-05	13.6813
6.16381E-05	13.3274
6.16518E-05	13.174
6.16579E-05	13.1085
6.16973E-05	12.713
6.17368E-05	12.3528
6.17490E-05	12.2512
6.17763E-05	12.0352
6.18158E-05	11.749
6.18553E-05	11.485
6.18947E-05	11.2438
6.19101E-05	11.1557
6.19560E-05	10.916
6.20020E-05	10.6954
6.20405E-05	10.5248
6.20479E-05	10.4937
6.21092E-05	10.2606
6.21705E-05	10.0509
6.22237E-05	9.88691
6.22318E-05	9.86341
6.22931E-05	9.70468
6.23544E-05	9.56334
6.24094E-05	9.45058
6.24824E-05	9.3208
6.25610E-05	9.20667
6.26134E-05	9.14582
6.26338E-05	9.12718
6.26659E-05	9.09731
6.27183E-05	9.06234
6.27707E-05	9.04259
6.28231E-05	9.03984
6.28435E-05	9.04628
6.28755E-05	9.05144
6.29221E-05	9.07759
6.29629E-05	9.11705
6.30037E-05	9.17441
6.30241E-05	9.21348
6.30444E-05	9.24807
6.30852E-05	9.34169
6.31260E-05	9.46444
6.31376E-05	9.50816
6.31566E-05	9.574
6.31871E-05	9.70333
6.32177E-05	9.85966
6.32413E-05	10.0018
6.32512E-05	10.0714
6.32681E-05	10.1843
6.32949E-05	10.397
6.33217E-05	10.6498
6.33298E-05	10.7396
6.33418E-05	10.8664
6.33619E-05	11.1121
6.33820E-05	11.3959
6.34020E-05	11.7255
6.34085E-05	11.8484
6.34221E-05	12.1053
6.34355E-05	12.3939
6.34510E-05	12.7702
6.34609E-05	13.0442
6.34641E-05	13.1316
6.34772E-05	13.5358
6.34903E-05	13.9943
6.35034E-05	14.5165
6.35165E-05	15.1136
6.35296E-05	15.7989
6.35354E-05	16.1412
6.35383E-05	16.3122
6.35471E-05	16.8769
6.35558E-05	17.4988
6.35645E-05	18.1844
6.35733E-05	18.941
6.35820E-05	19.7763
6.35908E-05	20.699
6.35913E-05	20.767
6.35995E-05	21.7235
6.36082E-05	22.8552
6.36170E-05	24.1044
6.36216E-05	24.8396
6.36257E-05	25.4867
6.36344E-05	27.015
6.36432E-05	28.6977
6.36449E-05	29.0679
6.36519E-05	30.5564
6.36606E-05	32.5992
6.36624E-05	33.0471
6.36682E-05	34.5448
6.36694E-05	34.8456
6.36752E-05	36.4657
6.36845E-05	39.2644
6.36857E-05	39.6479
6.36938E-05	42.3446
6.36973E-05	43.608
6.37032E-05	45.7217
6.37087E-05	47.91
6.37125E-05	49.4131
6.37198E-05	52.553
6.37218E-05	53.4357
6.37308E-05	57.6672
6.37311E-05	57.8043
6.37404E-05	62.535
6.37419E-05	63.3294
6.37498E-05	67.6362
6.37530E-05	69.5225
6.37602E-05	73.8261
6.37640E-05	76.2298
6.37707E-05	80.4991
6.37751E-05	83.4734
6.37812E-05	87.6535
6.37862E-05	91.2477
6.37917E-05	95.2793
6.37962E-05	98.8036
6.38053E-05	105.875
6.38057E-05	106.147
6.38144E-05	113.41
6.38206E-05	118.557
6.38235E-05	121.131
6.38332E-05	129.698
6.38401E-05	135.91
6.38434E-05	138.956
6.38578E-05	152.49
6.38718E-05	165.634
6.38774E-05	170.908
6.38877E-05	180.477
6.39007E-05	192.693
6.39063E-05	197.629
6.39194E-05	209.172
6.39333E-05	220.575
6.39473E-05	230.882
6.39613E-05	239.866
6.39650E-05	241.856
6.39753E-05	247.295
6.39846E-05	251.15
6.39883E-05	252.677
6.39995E-05	256.003
6.40023E-05	256.493
6.40135E-05	258.398
6.40200E-05	258.849
6.40202E-05	258.846
6.40303E-05	258.644
6.40358E-05	257.992
6.40396E-05	257.537
6.40494E-05	255.245
6.40536E-05	254.241
6.40619E-05	251.158
6.40675E-05	249.071
6.40759E-05	244.952
6.40815E-05	242.173
6.40899E-05	237.122
6.40955E-05	233.73
6.40969E-05	232.756
6.41095E-05	223.931
6.41132E-05	221.004
6.41272E-05	209.947
6.41281E-05	209.205
6.41411E-05	197.876
6.41514E-05	188.924
6.41598E-05	181.336
6.41784E-05	164.387
6.41980E-05	146.51
6.42064E-05	139.209
6.42166E-05	130.257
6.42306E-05	118.7
6.42435E-05	108.61
6.42565E-05	99.1629
6.42694E-05	90.3987
6.42780E-05	84.9472
6.42786E-05	84.6003
6.42866E-05	79.8308
6.42953E-05	75.0313
6.43054E-05	69.7876
6.43083E-05	68.394
6.43141E-05	65.6217
6.43229E-05	61.769
6.43298E-05	58.9236
6.43316E-05	58.2167
6.43403E-05	54.9669
6.43491E-05	51.99
6.43531E-05	50.7223
6.43578E-05	49.2858
6.43665E-05	46.8398
6.43753E-05	44.6283
6.43764E-05	44.3629
6.43840E-05	42.6576
6.43928E-05	40.8991
6.43997E-05	39.6552
6.44021E-05	39.2461
6.44114E-05	37.8208
6.44207E-05	36.5944
6.44230E-05	36.338
6.44300E-05	35.5711
6.44393E-05	34.7312
6.44462E-05	34.2353
6.44487E-05	34.0665
6.44580E-05	33.5798
6.44673E-05	33.2525
6.44695E-05	33.2114
6.44761E-05	33.0998
6.44849E-05	33.0905
6.44927E-05	33.2057
6.44937E-05	33.2227
6.45026E-05	33.5121
6.45114E-05	33.9466
6.45162E-05	34.2681
6.45202E-05	34.5387
6.45290E-05	35.2968
6.45340E-05	35.8224
6.45378E-05	36.2265
6.45466E-05	37.3395
6.45518E-05	38.1046
6.45554E-05	38.6451
6.45643E-05	40.1642
6.45696E-05	41.21
6.45732E-05	41.9162
6.45821E-05	43.9111
6.45874E-05	45.2555
6.45910E-05	46.1604
6.45993E-05	48.517
6.45999E-05	48.6866
6.46088E-05	51.5114
6.46111E-05	52.3443
6.46177E-05	54.6508
6.46230E-05	56.7279
6.46266E-05	58.1224
6.46349E-05	61.6887
6.46355E-05	61.9453
6.46444E-05	66.1457
6.46467E-05	67.3643
6.46533E-05	70.737
6.46586E-05	73.7078
6.46607E-05	74.8706
6.46696E-05	80.2181
6.46705E-05	80.7937
6.46785E-05	86.005
6.46823E-05	88.6953
6.46874E-05	92.234
6.46942E-05	97.347
6.46963E-05	98.9116
6.47049E-05	105.806
6.47052E-05	106.045
6.47141E-05	113.638
6.47156E-05	114.991
6.47262E-05	124.773
6.47274E-05	125.864
6.47369E-05	135.25
6.47413E-05	139.61
6.47487E-05	147.388
6.47552E-05	154.318
6.47604E-05	160.158
6.47697E-05	170.551
6.47730E-05	174.459
6.47872E-05	191.268
6.47901E-05	194.644
6.48062E-05	214.252
6.48328E-05	246.674
6.48347E-05	248.885
6.48518E-05	268.806
6.48660E-05	284.316
6.48727E-05	290.948
6.48803E-05	298.494
6.48917E-05	308.523
6.48945E-05	311.012
6.49087E-05	321.561
6.49106E-05	322.684
6.49227E-05	329.742
6.49287E-05	332.26
6.49363E-05	335.417
6.49420E-05	336.821
6.49505E-05	338.847
6.49580E-05	339.522
6.49596E-05	339.655
6.49695E-05	339.257
6.49733E-05	338.642
6.49790E-05	337.666
6.49842E-05	336.04
6.49923E-05	333.449
6.49999E-05	329.783
6.50065E-05	326.503
6.50141E-05	321.58
6.50208E-05	317.206
6.50283E-05	311.157
6.50350E-05	305.803
6.50426E-05	298.78
6.50492E-05	292.579
6.50568E-05	284.751
6.50635E-05	277.845
6.50758E-05	264.097
6.50777E-05	261.967
6.50948E-05	241.665
6.51062E-05	228.053
6.51233E-05	207.418
6.51394E-05	187.873
6.51584E-05	165.878
6.51726E-05	150.225
6.51844E-05	137.969
6.51845E-05	137.852
6.51961E-05	126.415
6.52052E-05	118.082
6.52079E-05	115.571
6.52196E-05	105.485
6.52258E-05	100.572
6.52314E-05	96.1548
6.52400E-05	89.7601
6.52436E-05	87.2996
6.52495E-05	83.2242
6.52590E-05	77.159
6.52614E-05	75.7529
6.52685E-05	71.565
6.52780E-05	66.4036
6.52792E-05	65.8087
6.52875E-05	61.6791
6.52970E-05	57.3401
6.52970E-05	57.34
6.53065E-05	53.396
6.53144E-05	50.3779
6.53148E-05	50.2265
6.53238E-05	47.0947
6.53332E-05	44.0986
6.53338E-05	43.9053
6.53425E-05	41.3963
6.53519E-05	38.9383
6.53535E-05	38.5784
6.53613E-05	36.726
6.53707E-05	34.7202
6.53731E-05	34.2627
6.53801E-05	32.9165
6.53895E-05	31.2856
6.53927E-05	30.7805
6.53989E-05	29.8192
6.54083E-05	28.4961
6.54124E-05	27.974
6.54161E-05	27.4995
6.54254E-05	26.4182
6.54344E-05	25.4679
6.54347E-05	25.438
6.54441E-05	24.5654
6.54534E-05	23.7752
6.54615E-05	23.1537
6.54627E-05	23.0616
6.54720E-05	22.4289
6.54814E-05	21.8582
6.54885E-05	21.4738
6.54954E-05	21.1159
6.55093E-05	20.4959
6.55156E-05	20.2652
6.55233E-05	19.9861
6.55373E-05	19.5753
6.55513E-05	19.2487
6.55516E-05	19.2431
6.55651E-05	19.0152
6.55786E-05	18.8555
6.55863E-05	18.7947
6.55877E-05	18.7853
6.55967E-05	18.7488
6.56147E-05	18.7497
6.56327E-05	18.8393
6.56363E-05	18.8721
6.56498E-05	19.0084
6.56706E-05	19.2906
6.56886E-05	19.5935
6.57066E-05	19.9131
6.57427E-05	20.5588
6.57607E-05	20.8449
6.57787E-05	21.069
6.57963E-05	21.2102
6.58049E-05	21.2376
6.58121E-05	21.2642
6.58193E-05	21.2646
6.58373E-05	21.1894
6.58526E-05	21.0379
6.58688E-05	20.7902
6.58851E-05	20.4566
6.59031E-05	19.9937
6.59211E-05	19.447
6.59391E-05	18.8328
6.59662E-05	17.8262
6.59698E-05	17.6864
6.60112E-05	16.0603
6.60365E-05	15.1148
6.60419E-05	14.9255
6.60540E-05	14.4962
6.60716E-05	13.9209
6.60907E-05	13.3537
6.61053E-05	12.9591
6.61199E-05	12.6009
6.61346E-05	12.2785
6.61492E-05	11.9903
6.61639E-05	11.7346
6.61785E-05	11.5089
6.61932E-05	11.3107
6.62118E-05	11.0948
6.62230E-05	10.9812
6.62365E-05	10.8654
6.62455E-05	10.7899
6.62681E-05	10.6399
6.62906E-05	10.5213
6.63210E-05	10.4009
6.63514E-05	10.3163
6.63717E-05	10.2758
6.64123E-05	10.2264
6.64168E-05	10.2249
6.64528E-05	10.2158
6.64971E-05	10.2408
6.65414E-05	10.3021
6.65857E-05	10.4005
6.66300E-05	10.5387
6.66743E-05	10.7207
6.67186E-05	10.9523
6.67518E-05	11.163
6.67850E-05	11.4099
6.68027E-05	11.5652
6.68232E-05	11.7445
6.68554E-05	12.0743
6.68875E-05	12.4559
6.69196E-05	12.8975
6.69518E-05	13.4096
6.69759E-05	13.8474
6.69871E-05	14.0767
6.70000E-05	14.3416
6.70241E-05	14.8998
6.70482E-05	15.5293
6.70643E-05	15.9945
6.70855E-05	16.6808
6.71067E-05	17.4512
6.71157E-05	17.82
6.71279E-05	18.327
6.71438E-05	19.0635
6.71543E-05	19.5967
6.71598E-05	19.8794
6.71757E-05	20.7898
6.71832E-05	21.2703
6.71864E-05	21.4762
6.71916E-05	21.8078
6.72070E-05	22.918
6.72075E-05	22.9532
6.72234E-05	24.2532
6.72282E-05	24.6951
6.72379E-05	25.5887
6.72424E-05	26.0505
6.72494E-05	26.7834
6.72565E-05	27.5885
6.72610E-05	28.1065
6.72706E-05	29.3289
6.72726E-05	29.5765
6.72841E-05	31.2159
6.72848E-05	31.3168
6.72954E-05	32.9993
6.72957E-05	33.0509
6.73060E-05	34.8802
6.73073E-05	35.1113
6.73156E-05	36.7814
6.73189E-05	37.4303
6.73253E-05	38.8764
6.73304E-05	40.0454
6.73349E-05	41.1871
6.73420E-05	43.0002
6.73446E-05	43.7233
6.73497E-05	45.1851
6.73542E-05	46.5829
6.73603E-05	48.501
6.73639E-05	49.7202
6.73690E-05	51.5138
6.73735E-05	53.221
6.73777E-05	54.8248
6.73831E-05	57.1059
6.73864E-05	58.4609
6.73896E-05	59.9343
6.73950E-05	62.4588
6.73960E-05	62.9431
6.74024E-05	66.1967
6.74037E-05	66.8528
6.74089E-05	69.7026
6.74124E-05	71.6778
6.74153E-05	73.4316
6.74211E-05	76.9671
6.74217E-05	77.393
6.74281E-05	81.686
6.74297E-05	82.7681
6.74346E-05	86.2825
6.74384E-05	89.1167
6.74410E-05	91.1601
6.74471E-05	96.0511
6.74474E-05	96.3275
6.74539E-05	101.899
6.74545E-05	102.46
6.74603E-05	107.886
6.74635E-05	110.924
6.74667E-05	114.202
6.74725E-05	120.148
6.74731E-05	120.86
6.74796E-05	128.028
6.74815E-05	130.195
6.74860E-05	135.627
6.74905E-05	141.099
6.74924E-05	143.613
6.74989E-05	152.053
6.74995E-05	152.903
6.75053E-05	161.081
6.75085E-05	165.657
6.75117E-05	170.535
6.75175E-05	179.392
6.75214E-05	185.71
6.75284E-05	197.407
6.75310E-05	201.951
6.75381E-05	214.565
6.75406E-05	219.427
6.75477E-05	232.918
6.75503E-05	238.099
6.75574E-05	252.467
6.75599E-05	258.007
6.75680E-05	275.587
6.75702E-05	280.366
6.75778E-05	297.917
6.75817E-05	306.907
6.75876E-05	321.382
6.75940E-05	337.221
6.75973E-05	345.89
6.76115E-05	382.847
6.76125E-05	385.668
6.76279E-05	428.308
6.76321E-05	439.762
6.76485E-05	486.745
6.76835E-05	587.076
6.76989E-05	629.321
6.76999E-05	631.977
6.77143E-05	668.908
6.77154E-05	671.328
6.77298E-05	704.893
6.77308E-05	707.019
6.77452E-05	736.346
6.77462E-05	738.121
6.77601E-05	761.581
6.77606E-05	762.429
6.77745E-05	780.621
6.77750E-05	781.271
6.77874E-05	792.801
6.77894E-05	793.985
6.78028E-05	800.961
6.78049E-05	801.422
6.78099E-05	802.281
6.78181E-05	801.325
6.78244E-05	800.268
6.78316E-05	796.573
6.78362E-05	793.974
6.78432E-05	787.992
6.78481E-05	783.545
6.78573E-05	772.093
6.78635E-05	764.131
6.78727E-05	749.055
6.78789E-05	738.689
6.78882E-05	720.399
6.78943E-05	707.925
6.79036E-05	686.928
6.79098E-05	672.689
6.79190E-05	649.306
6.79293E-05	623.046
6.79303E-05	620.394
6.79499E-05	566.672
6.79561E-05	549.557
6.79807E-05	480.042
6.79921E-05	448.132
6.80113E-05	395.713
6.80116E-05	395.046
6.80268E-05	355.921
6.80347E-05	336.43
6.80414E-05	320.21
6.80507E-05	298.997
6.80538E-05	291.986
6.80661E-05	265.558
6.80671E-05	263.477
6.80754E-05	246.987
6.80795E-05	239.163
6.80846E-05	229.471
6.80918E-05	216.572
6.80922E-05	215.887
6.81012E-05	200.736
6.81042E-05	196.043
6.81102E-05	186.551
6.81147E-05	179.907
6.81192E-05	173.335
6.81276E-05	161.891
6.81282E-05	161.022
6.81372E-05	149.641
6.81404E-05	145.845
6.81462E-05	139.108
6.81533E-05	131.435
6.81552E-05	129.372
6.81626E-05	121.971
6.81661E-05	118.656
6.81713E-05	113.909
6.81790E-05	107.285
6.81800E-05	106.47
6.81886E-05	99.6575
6.81919E-05	97.3147
6.81973E-05	93.3987
6.82047E-05	88.4853
6.82060E-05	87.6451
6.82147E-05	82.3907
6.82176E-05	80.7675
6.82234E-05	77.5787
6.82304E-05	73.9693
6.82320E-05	73.1632
6.82407E-05	69.1345
6.82433E-05	68.0285
6.82494E-05	65.4499
6.82561E-05	62.7914
6.82565E-05	62.6671
6.82648E-05	59.6468
6.82690E-05	58.2423
6.82732E-05	56.8635
6.82815E-05	54.2982
6.82819E-05	54.2063
6.82899E-05	51.9512
6.82947E-05	50.6897
6.82982E-05	49.7851
6.83066E-05	47.7911
6.83140E-05	46.1692
6.83191E-05	45.0693
6.83309E-05	42.7975
6.83317E-05	42.6453
6.83442E-05	40.4903
6.83477E-05	39.9358
6.83567E-05	38.5613
6.83693E-05	36.8098
6.83702E-05	36.6859
6.83818E-05	35.2438
6.83928E-05	34.0031
6.83982E-05	33.3997
6.84104E-05	32.166
6.84153E-05	31.7201
6.84288E-05	30.5054
6.84378E-05	29.7734
6.84471E-05	29.0385
6.84654E-05	27.7262
6.84715E-05	27.326
6.84837E-05	26.55
6.84940E-05	25.9497
6.85020E-05	25.4929
6.85204E-05	24.5327
6.85242E-05	24.3476
6.85448E-05	23.396
6.85692E-05	22.3705
6.85695E-05	22.3581
6.85895E-05	21.6203
6.86136E-05	20.7968
6.86149E-05	20.7563
6.86377E-05	20.0668
6.86602E-05	19.4399
6.86618E-05	19.3967
6.86939E-05	18.6091
6.87055E-05	18.3527
6.87261E-05	17.9156
6.87582E-05	17.2974
6.87679E-05	17.1288
6.87904E-05	16.7541
6.88225E-05	16.2682
6.88321E-05	16.1356
6.88546E-05	15.8406
6.88868E-05	15.4586
6.88964E-05	15.3572
6.89350E-05	14.9706
6.89607E-05	14.7506
6.89832E-05	14.5676
6.90314E-05	14.2392
6.90386E-05	14.1989
6.90796E-05	13.9851
6.90957E-05	13.9138
6.91302E-05	13.7839
6.91354E-05	13.7661
6.91750E-05	13.6673
6.92147E-05	13.6058
6.92544E-05	13.5824
6.92675E-05	13.5879
6.92940E-05	13.6062
6.93337E-05	13.6758
6.93734E-05	13.7904
6.94130E-05	13.9542
6.94265E-05	14.0269
6.94468E-05	14.1401
6.94805E-05	14.3718
6.95142E-05	14.6513
6.95479E-05	14.9842
6.95614E-05	15.1415
6.95816E-05	15.3819
6.96154E-05	15.8511
6.96491E-05	16.3991
6.96605E-05	16.6165
6.96828E-05	17.0448
6.97098E-05	17.64
6.97239E-05	17.9934
6.97368E-05	18.3175
6.97637E-05	19.0896
6.97715E-05	19.3416
6.97907E-05	19.9748
6.98177E-05	20.9854
6.98190E-05	21.0422
6.98379E-05	21.8473
6.98507E-05	22.4523
6.98581E-05	22.8074
6.98784E-05	23.8823
6.98824E-05	24.122
6.98986E-05	25.0919
6.99010E-05	25.2496
6.99175E-05	26.3643
6.99195E-05	26.5166
6.99364E-05	27.8007
6.99418E-05	28.2612
6.99553E-05	29.4263
6.99566E-05	29.5555
6.99694E-05	30.7961
6.99714E-05	31.011
6.99836E-05	32.3151
6.99863E-05	32.6342
6.99977E-05	34.007
7.00011E-05	34.453
7.00119E-05	35.8993
7.00153E-05	36.4005
7.00259E-05	37.998
7.00261E-05	38.0236
7.00365E-05	39.7926
7.00402E-05	40.4279
7.00472E-05	41.7249
7.00497E-05	42.2054
7.00578E-05	43.8908
7.00632E-05	45.0292
7.00684E-05	46.2434
7.00733E-05	47.3948
7.00790E-05	48.8638
7.00834E-05	50.0002
7.00861E-05	50.7625
7.00932E-05	52.7826
7.00935E-05	52.8798
7.01003E-05	55.0003
7.01036E-05	56.0714
7.01073E-05	57.3588
7.01137E-05	59.6051
7.01144E-05	59.8638
7.01212E-05	62.4764
7.01239E-05	63.5323
7.01279E-05	65.2655
7.01340E-05	67.8921
7.01347E-05	68.2118
7.01414E-05	71.4408
7.01441E-05	72.7464
7.01481E-05	74.8913
7.01542E-05	78.1425
7.01549E-05	78.5365
7.01616E-05	82.5173
7.01633E-05	83.5236
7.01684E-05	86.7912
7.01719E-05	89.1037
7.01751E-05	91.3631
7.01805E-05	95.2095
7.01819E-05	96.2477
7.01886E-05	101.494
7.01891E-05	101.892
7.01954E-05	107.184
7.01977E-05	109.209
7.02021E-05	113.261
7.02063E-05	117.199
7.02088E-05	119.744
7.02149E-05	125.917
7.02156E-05	126.655
7.02223E-05	134.112
7.02235E-05	135.432
7.02297E-05	142.925
7.02321E-05	145.794
7.02372E-05	152.387
7.02407E-05	157.057
7.02446E-05	162.534
7.02493E-05	169.279
7.02520E-05	173.424
7.02594E-05	184.952
7.02668E-05	197.531
7.02695E-05	202.157
7.02743E-05	210.868
7.02797E-05	220.931
7.02817E-05	224.981
7.02884E-05	238.615
7.02898E-05	241.369
7.02952E-05	253.148
7.02999E-05	263.551
7.03019E-05	268.304
7.03099E-05	287.204
7.03120E-05	292.647
7.03198E-05	312.458
7.03221E-05	318.837
7.03297E-05	339.5
7.03323E-05	346.891
7.03396E-05	368.318
7.03409E-05	372.272
7.03514E-05	405.067
7.03528E-05	409.531
7.03619E-05	439.824
7.03642E-05	447.531
7.03725E-05	476.484
7.03764E-05	490.397
7.03866E-05	528.686
7.03939E-05	556.189
7.04015E-05	586.127
7.04155E-05	642.254
7.04176E-05	651.148
7.04392E-05	740.816
7.04694E-05	866.862
7.04824E-05	918.668
7.04856E-05	931.523
7.04986E-05	980.116
7.05018E-05	992.129
7.05148E-05	1036.32
7.05180E-05	1047.18
7.05309E-05	1085.78
7.05342E-05	1095.2
7.05455E-05	1123.16
7.05504E-05	1134.75
7.05612E-05	1155.36
7.05652E-05	1162.69
7.05773E-05	1179.24
7.05881E-05	1188.68
7.06000E-05	1193.24
7.06024E-05	1193.13
7.06119E-05	1191.77
7.06167E-05	1188.76
7.06194E-05	1186.93
7.06267E-05	1181.53
7.06340E-05	1172.74
7.06388E-05	1166.39
7.06486E-05	1149.23
7.06550E-05	1137.13
7.06647E-05	1114.34
7.06712E-05	1098.5
7.06809E-05	1070.7
7.06874E-05	1051.61
7.06971E-05	1019.62
7.07036E-05	997.822
7.07133E-05	962.205
7.07252E-05	917.983
7.07295E-05	900.879
7.07511E-05	814.331
7.07575E-05	788.171
7.07899E-05	656.756
7.08050E-05	597.605
7.08061E-05	593.41
7.08236E-05	528.201
7.08253E-05	522.473
7.08358E-05	485.623
7.08441E-05	457.719
7.08482E-05	444.375
7.08593E-05	409.703
7.08611E-05	404.091
7.08708E-05	376.22
7.08741E-05	366.77
7.08822E-05	344.758
7.08827E-05	343.499
7.08914E-05	321.598
7.08937E-05	315.911
7.09000E-05	300.995
7.09052E-05	289.297
7.09086E-05	281.655
7.09166E-05	264.906
7.09190E-05	260.05
7.09281E-05	242.536
7.09372E-05	226.376
7.09396E-05	222.457
7.09463E-05	211.452
7.09520E-05	202.724
7.09554E-05	197.676
7.09622E-05	188.276
7.09645E-05	185.037
7.09723E-05	175.151
7.09736E-05	173.459
7.09824E-05	163.264
7.09827E-05	162.878
7.09918E-05	153.245
7.09925E-05	152.585
7.10009E-05	144.49
7.10026E-05	142.996
7.10100E-05	136.548
7.10127E-05	134.4
7.10202E-05	128.624
7.10262E-05	124.33
7.10303E-05	121.541
7.10397E-05	115.652
7.10404E-05	115.242
7.10505E-05	109.708
7.10532E-05	108.384
7.10606E-05	104.84
7.10647E-05	103.109
7.10707E-05	100.601
7.10762E-05	98.6105
7.10809E-05	96.9447
7.10877E-05	94.8312
7.10910E-05	93.834
